sessionID,time,speaker,q_id,emotion,text
3cbd2qhqquj3lm6f9molpo058s,Thu Apr 27 14:30:21 CDT 2017,U,EP3C,I,Exercising 
3cbd2qhqquj3lm6f9molpo058s,Thu Apr 27 14:30:21 CDT 2017,HG,EP3C,I,Do you think you would want to do an exercise like tai chi to help take care of your heart?
3cbd2qhqquj3lm6f9molpo058s,Thu Apr 27 14:30:31 CDT 2017,U,EP4A,I,yes 
3cbd2qhqquj3lm6f9molpo058s,Thu Apr 27 14:30:31 CDT 2017,HG,EP4A,I,Have you ever noticed how some people get stressed out all the time? How do you take care of the stress in your life?
4mr2egi3divf8ra95oo1ckhe18,Thu Apr 27 14:30:35 CDT 2017,U,EP4A,I,"not really, I prefer jogging and sports "
4mr2egi3divf8ra95oo1ckhe18,Thu Apr 27 14:30:35 CDT 2017,HG,EP4A,I,Have you ever noticed how some people get stressed out all the time? How do you take care of the stress in your life?
4mr2egi3divf8ra95oo1ckhe18,Thu Apr 27 14:31:02 CDT 2017,U,EP4B,SI,"sleep, exercise fresh air, and hanging out with friends "
4mr2egi3divf8ra95oo1ckhe18,Thu Apr 27 14:31:03 CDT 2017,HG,EP4B,SI,Did you know that as little as one hour of tai chi can help you deal with stress?
4mr2egi3divf8ra95oo1ckhe18,Thu Apr 27 14:31:17 CDT 2017,U,EP5A,SI,no 
4mr2egi3divf8ra95oo1ckhe18,Thu Apr 27 14:31:17 CDT 2017,HG,EP5A,SI,Some people have great memories! Others can‘t even remember what they had for breakfast. How well would you rate your memory?
3cbd2qhqquj3lm6f9molpo058s,Thu Apr 27 14:31:22 CDT 2017,U,EP4B,I,Yes I have  I listen to music and try to think about positive things 
3cbd2qhqquj3lm6f9molpo058s,Thu Apr 27 14:31:22 CDT 2017,HG,EP4B,I,Did you know that as little as one hour of tai chi can help you deal with stress?
4mr2egi3divf8ra95oo1ckhe18,Thu Apr 27 14:31:32 CDT 2017,U,EP5B,I,near perfect 
4mr2egi3divf8ra95oo1ckhe18,Thu Apr 27 14:31:32 CDT 2017,HG,EP5B,I,Tai chi helps with your cognitive and memory abilities. What would you be able to do if you had a better memory?
3cbd2qhqquj3lm6f9molpo058s,Thu Apr 27 14:31:39 CDT 2017,U,RN5A,I,no 
3cbd2qhqquj3lm6f9molpo058s,Thu Apr 27 14:31:39 CDT 2017,HG,RN5A,I,Some people have trouble with all the memorization when taking exams. How would you rate your memory?
3cbd2qhqquj3lm6f9molpo058s,Thu Apr 27 14:31:54 CDT 2017,U,RP5B,I,I would rate my memory 7 out of 10 
3cbd2qhqquj3lm6f9molpo058s,Thu Apr 27 14:31:54 CDT 2017,HG,RP5B,I,"Tai chi actually increases blood flow to the brain, which improves cognitive and memory function. Do you think this could help you?"
4mr2egi3divf8ra95oo1ckhe18,Thu Apr 27 14:32:01 CDT 2017,U,EP7A,I,"I m not sure, haven t had memory problems before "
4mr2egi3divf8ra95oo1ckhe18,Thu Apr 27 14:32:01 CDT 2017,HG,EP7A,I,Having physical activity in your life is one great way to promote happiness and avoid depression. How happy would you say you currently are?
3cbd2qhqquj3lm6f9molpo058s,Thu Apr 27 14:32:05 CDT 2017,U,RP7A,I,yes 
3cbd2qhqquj3lm6f9molpo058s,Thu Apr 27 14:32:05 CDT 2017,HG,RP7A,I,You know that your mind is important for your overall health. Keeping depression under control can affect your health in a very positive way. Is that something you have considered?
3cbd2qhqquj3lm6f9molpo058s,Thu Apr 27 14:32:21 CDT 2017,U,RP7B,I,yes 
3cbd2qhqquj3lm6f9molpo058s,Thu Apr 27 14:32:21 CDT 2017,HG,RP7B,I,Could you tell me more about it?
4mr2egi3divf8ra95oo1ckhe18,Thu Apr 27 14:32:25 CDT 2017,U,EP7B,I,fairly happy 
4mr2egi3divf8ra95oo1ckhe18,Thu Apr 27 14:32:25 CDT 2017,HG,EP7B,I,Practicing tai chi leads to improved happiness and a lower chance of depression. What do you think of that?
3cbd2qhqquj3lm6f9molpo058s,Thu Apr 27 14:32:32 CDT 2017,U,CONCLTHANKS,SI,not sure 
3cbd2qhqquj3lm6f9molpo058s,Thu Apr 27 14:32:32 CDT 2017,HG,CONCLTHANKS,SI,"Well, thanks for talking to me. Would you be interested in learning more about tai chi?"
3cbd2qhqquj3lm6f9molpo058s,Thu Apr 27 14:32:41 CDT 2017,U,CONCLPRINT,SI,no thanks 
3cbd2qhqquj3lm6f9molpo058s,Thu Apr 27 14:32:41 CDT 2017,HG,CONCLPRINT,SI,@END
4mr2egi3divf8ra95oo1ckhe18,Thu Apr 27 14:32:55 CDT 2017,U,CONCLTHANKS,I,it s nice but most exercise does that I believe 
4mr2egi3divf8ra95oo1ckhe18,Thu Apr 27 14:32:55 CDT 2017,HG,CONCLTHANKS,I,"Well, thanks for talking to me. Would you be interested in learning more about tai chi?"
4mr2egi3divf8ra95oo1ckhe18,Thu Apr 27 14:33:02 CDT 2017,U,CONCLPRINT,SI,no 
4mr2egi3divf8ra95oo1ckhe18,Thu Apr 27 14:33:02 CDT 2017,HG,CONCLPRINT,SI,@END
e9uoqngptguj0qucfsahrs4ti4,Thu Apr 27 14:39:56 CDT 2017,HG,INTRO,,"Hi, I am the health guru. How are you?"
e9uoqngptguj0qucfsahrs4ti4,Thu Apr 27 14:40:07 CDT 2017,U,RP1A,I,"fine, and your self? "
e9uoqngptguj0qucfsahrs4ti4,Thu Apr 27 14:40:07 CDT 2017,HG,RP1A,I,Controlling your weight is beneficial to your health. What do you do to stay healthy?
e9uoqngptguj0qucfsahrs4ti4,Thu Apr 27 14:40:30 CDT 2017,U,EP1B,I,i play soccer 
e9uoqngptguj0qucfsahrs4ti4,Thu Apr 27 14:40:30 CDT 2017,HG,EP1B,I,"Practicing tai chi promotes weight loss, keeping you in good shape. Do you want to hear more about how tai chi helps with weight loss?"
e9uoqngptguj0qucfsahrs4ti4,Thu Apr 27 14:40:43 CDT 2017,U,RP2A,I,sure 
e9uoqngptguj0qucfsahrs4ti4,Thu Apr 27 14:40:43 CDT 2017,HG,RP2A,I,"When you consider muscular strength, do you think of yourself as strong?"
e9uoqngptguj0qucfsahrs4ti4,Thu Apr 27 14:41:08 CDT 2017,U,RP2B,I,"not really, but i dont necessarily consider my self weak either "
e9uoqngptguj0qucfsahrs4ti4,Thu Apr 27 14:41:08 CDT 2017,HG,RP2B,I,Many tai chi exercises help build muscle mass. You can do it from the comfort of your own home at a time that‘s convenient for you. Would you like me to tell you more about it?
e9uoqngptguj0qucfsahrs4ti4,Thu Apr 27 14:41:22 CDT 2017,U,RP2C,I,sure 
e9uoqngptguj0qucfsahrs4ti4,Thu Apr 27 14:41:23 CDT 2017,HG,RP2C,I,Did you know that each position in tai chi exercises your upper and lower body strength with gentle movements and positions that target muscle groups?
e9uoqngptguj0qucfsahrs4ti4,Thu Apr 27 14:41:34 CDT 2017,U,EP3A,SI,no 
e9uoqngptguj0qucfsahrs4ti4,Thu Apr 27 14:41:34 CDT 2017,HG,EP3A,SI,Do you ever wonder about the condition of your heart?
e9uoqngptguj0qucfsahrs4ti4,Thu Apr 27 14:41:42 CDT 2017,U,EP3B,I,yes 
e9uoqngptguj0qucfsahrs4ti4,Thu Apr 27 14:41:42 CDT 2017,HG,EP3B,I,Having a healthy heart can add years to your life. What do you think is a good way to take care of your heart?
e9uoqngptguj0qucfsahrs4ti4,Thu Apr 27 14:42:21 CDT 2017,U,EP3C,I,"running, eating right, and having a good diet "
e9uoqngptguj0qucfsahrs4ti4,Thu Apr 27 14:42:21 CDT 2017,HG,EP3C,I,Do you think you would want to do an exercise like tai chi to help take care of your heart?
e9uoqngptguj0qucfsahrs4ti4,Thu Apr 27 14:43:04 CDT 2017,U,EP4A,I,"sure, i am open to new things "
e9uoqngptguj0qucfsahrs4ti4,Thu Apr 27 14:43:04 CDT 2017,HG,EP4A,I,Have you ever noticed how some people get stressed out all the time? How do you take care of the stress in your life?
e9uoqngptguj0qucfsahrs4ti4,Thu Apr 27 14:43:40 CDT 2017,U,EP4B,I,"i like to listen to music, i also like to meditate from time to time  "
e9uoqngptguj0qucfsahrs4ti4,Thu Apr 27 14:43:40 CDT 2017,HG,EP4B,I,Did you know that as little as one hour of tai chi can help you deal with stress?
e9uoqngptguj0qucfsahrs4ti4,Thu Apr 27 14:43:48 CDT 2017,U,RN5A,I,no 
e9uoqngptguj0qucfsahrs4ti4,Thu Apr 27 14:43:48 CDT 2017,HG,RN5A,I,Some people have trouble with all the memorization when taking exams. How would you rate your memory?
e9uoqngptguj0qucfsahrs4ti4,Thu Apr 27 14:44:37 CDT 2017,U,RP5B,I,"it depends on what i am remembering, or how important the thing that i want to remember is to me "
e9uoqngptguj0qucfsahrs4ti4,Thu Apr 27 14:44:37 CDT 2017,HG,RP5B,I,"Tai chi actually increases blood flow to the brain, which improves cognitive and memory function. Do you think this could help you?"
e9uoqngptguj0qucfsahrs4ti4,Thu Apr 27 14:44:49 CDT 2017,U,RP7A,I,yes 
e9uoqngptguj0qucfsahrs4ti4,Thu Apr 27 14:44:49 CDT 2017,HG,RP7A,I,You know that your mind is important for your overall health. Keeping depression under control can affect your health in a very positive way. Is that something you have considered?
e9uoqngptguj0qucfsahrs4ti4,Thu Apr 27 14:45:32 CDT 2017,U,RP7B,I,i had prior information about this yes 
e9uoqngptguj0qucfsahrs4ti4,Thu Apr 27 14:45:32 CDT 2017,HG,RP7B,I,Could you tell me more about it?
e9uoqngptguj0qucfsahrs4ti4,Thu Apr 27 14:45:49 CDT 2017,U,CONCLTHANKS,SI,tell you more about what exactly? 
e9uoqngptguj0qucfsahrs4ti4,Thu Apr 27 14:45:49 CDT 2017,HG,CONCLTHANKS,SI,"Well, thanks for talking to me. Would you be interested in learning more about tai chi?"
e9uoqngptguj0qucfsahrs4ti4,Thu Apr 27 14:46:02 CDT 2017,U,CONCLPRINT,I,sure 
e9uoqngptguj0qucfsahrs4ti4,Thu Apr 27 14:46:02 CDT 2017,HG,CONCLPRINT,I,@END
v77se41ki1rm4h70ohso57bcud,Thu Apr 27 14:47:15 CDT 2017,HG,INTRO,,"Hi, I am the health guru. How are you?"
v77se41ki1rm4h70ohso57bcud,Thu Apr 27 14:47:27 CDT 2017,U,RP1A,I,Good and you? 
v77se41ki1rm4h70ohso57bcud,Thu Apr 27 14:47:27 CDT 2017,HG,RP1A,I,Controlling your weight is beneficial to your health. What do you do to stay healthy?
v77se41ki1rm4h70ohso57bcud,Thu Apr 27 14:47:47 CDT 2017,U,EP1B,I,I dance and play soccer   
v77se41ki1rm4h70ohso57bcud,Thu Apr 27 14:47:47 CDT 2017,HG,EP1B,I,"Practicing tai chi promotes weight loss, keeping you in good shape. Do you want to hear more about how tai chi helps with weight loss?"
2i9n25c0mhn0mc58nj50dnr1ne,Thu Apr 27 14:47:53 CDT 2017,HG,INTRO,,"Hi, I am the health guru. How are you?"
bf878imhfmrvgbvrodccfrlqn5,Thu Apr 27 14:48:00 CDT 2017,HG,INTRO,,"Hi, I am the health guru. How are you?"
v77se41ki1rm4h70ohso57bcud,Thu Apr 27 14:48:04 CDT 2017,U,RP2A,I,sure  
v77se41ki1rm4h70ohso57bcud,Thu Apr 27 14:48:04 CDT 2017,HG,RP2A,I,"When you consider muscular strength, do you think of yourself as strong?"
2i9n25c0mhn0mc58nj50dnr1ne,Thu Apr 27 14:48:08 CDT 2017,U,RP1A,I,ok 
2i9n25c0mhn0mc58nj50dnr1ne,Thu Apr 27 14:48:08 CDT 2017,HG,RP1A,I,Controlling your weight is beneficial to your health. What do you do to stay healthy?
bf878imhfmrvgbvrodccfrlqn5,Thu Apr 27 14:48:12 CDT 2017,U,RP1A,I,Good 
bf878imhfmrvgbvrodccfrlqn5,Thu Apr 27 14:48:12 CDT 2017,HG,RP1A,I,Controlling your weight is beneficial to your health. What do you do to stay healthy?
v77se41ki1rm4h70ohso57bcud,Thu Apr 27 14:48:23 CDT 2017,U,RP2B,I,yes  
v77se41ki1rm4h70ohso57bcud,Thu Apr 27 14:48:24 CDT 2017,HG,RP2B,I,Many tai chi exercises help build muscle mass. You can do it from the comfort of your own home at a time that‘s convenient for you. Would you like me to tell you more about it?
bf878imhfmrvgbvrodccfrlqn5,Thu Apr 27 14:48:28 CDT 2017,U,EP1B,I,I usually just excercise 
bf878imhfmrvgbvrodccfrlqn5,Thu Apr 27 14:48:28 CDT 2017,HG,EP1B,I,"Practicing tai chi promotes weight loss, keeping you in good shape. Do you want to hear more about how tai chi helps with weight loss?"
v77se41ki1rm4h70ohso57bcud,Thu Apr 27 14:48:36 CDT 2017,U,RP2C,I,no  
v77se41ki1rm4h70ohso57bcud,Thu Apr 27 14:48:36 CDT 2017,HG,RP2C,I,Did you know that each position in tai chi exercises your upper and lower body strength with gentle movements and positions that target muscle groups?
bf878imhfmrvgbvrodccfrlqn5,Thu Apr 27 14:48:40 CDT 2017,U,RP2A,I,Sure  
bf878imhfmrvgbvrodccfrlqn5,Thu Apr 27 14:48:40 CDT 2017,HG,RP2A,I,"When you consider muscular strength, do you think of yourself as strong?"
2i9n25c0mhn0mc58nj50dnr1ne,Thu Apr 27 14:48:44 CDT 2017,U,EP1B,I,"I go biking, running, and go to the gym every week "
2i9n25c0mhn0mc58nj50dnr1ne,Thu Apr 27 14:48:44 CDT 2017,HG,EP1B,I,"Practicing tai chi promotes weight loss, keeping you in good shape. Do you want to hear more about how tai chi helps with weight loss?"
v77se41ki1rm4h70ohso57bcud,Thu Apr 27 14:48:49 CDT 2017,U,EP3A,SI,no  
v77se41ki1rm4h70ohso57bcud,Thu Apr 27 14:48:49 CDT 2017,HG,EP3A,SI,Do you ever wonder about the condition of your heart?
bf878imhfmrvgbvrodccfrlqn5,Thu Apr 27 14:48:54 CDT 2017,U,RP2B,SI,Nope 
bf878imhfmrvgbvrodccfrlqn5,Thu Apr 27 14:48:54 CDT 2017,HG,RP2B,SI,Many tai chi exercises help build muscle mass. You can do it from the comfort of your own home at a time that‘s convenient for you. Would you like me to tell you more about it?
v77se41ki1rm4h70ohso57bcud,Thu Apr 27 14:48:57 CDT 2017,U,EP3B,I,yes  
v77se41ki1rm4h70ohso57bcud,Thu Apr 27 14:48:57 CDT 2017,HG,EP3B,I,Having a healthy heart can add years to your life. What do you think is a good way to take care of your heart?
2i9n25c0mhn0mc58nj50dnr1ne,Thu Apr 27 14:49:00 CDT 2017,U,RP2A,I,sure 
2i9n25c0mhn0mc58nj50dnr1ne,Thu Apr 27 14:49:00 CDT 2017,HG,RP2A,I,"When you consider muscular strength, do you think of yourself as strong?"
2i9n25c0mhn0mc58nj50dnr1ne,Thu Apr 27 14:49:10 CDT 2017,U,RP2B,I,yes 
2i9n25c0mhn0mc58nj50dnr1ne,Thu Apr 27 14:49:10 CDT 2017,HG,RP2B,I,Many tai chi exercises help build muscle mass. You can do it from the comfort of your own home at a time that‘s convenient for you. Would you like me to tell you more about it?
v77se41ki1rm4h70ohso57bcud,Thu Apr 27 14:49:19 CDT 2017,U,EP3C,I,eating healthy  
v77se41ki1rm4h70ohso57bcud,Thu Apr 27 14:49:19 CDT 2017,HG,EP3C,I,Do you think you would want to do an exercise like tai chi to help take care of your heart?
bf878imhfmrvgbvrodccfrlqn5,Thu Apr 27 14:49:24 CDT 2017,U,RP2C,I,Yeah I would like to know more 
bf878imhfmrvgbvrodccfrlqn5,Thu Apr 27 14:49:24 CDT 2017,HG,RP2C,I,Did you know that each position in tai chi exercises your upper and lower body strength with gentle movements and positions that target muscle groups?
2i9n25c0mhn0mc58nj50dnr1ne,Thu Apr 27 14:49:27 CDT 2017,U,RP2C,I,yes 
2i9n25c0mhn0mc58nj50dnr1ne,Thu Apr 27 14:49:27 CDT 2017,HG,RP2C,I,Did you know that each position in tai chi exercises your upper and lower body strength with gentle movements and positions that target muscle groups?
v77se41ki1rm4h70ohso57bcud,Thu Apr 27 14:49:30 CDT 2017,U,EP4A,I,yes  
v77se41ki1rm4h70ohso57bcud,Thu Apr 27 14:49:30 CDT 2017,HG,EP4A,I,Have you ever noticed how some people get stressed out all the time? How do you take care of the stress in your life?
bf878imhfmrvgbvrodccfrlqn5,Thu Apr 27 14:49:34 CDT 2017,U,EP3A,I,Nope 
bf878imhfmrvgbvrodccfrlqn5,Thu Apr 27 14:49:34 CDT 2017,HG,EP3A,I,Do you ever wonder about the condition of your heart?
bf878imhfmrvgbvrodccfrlqn5,Thu Apr 27 14:49:44 CDT 2017,U,EP3B,I,Sometimes 
bf878imhfmrvgbvrodccfrlqn5,Thu Apr 27 14:49:44 CDT 2017,HG,EP3B,I,Having a healthy heart can add years to your life. What do you think is a good way to take care of your heart?
2i9n25c0mhn0mc58nj50dnr1ne,Thu Apr 27 14:49:48 CDT 2017,U,EP3A,SI,mo 
2i9n25c0mhn0mc58nj50dnr1ne,Thu Apr 27 14:49:48 CDT 2017,HG,EP3A,SI,Do you ever wonder about the condition of your heart?
v77se41ki1rm4h70ohso57bcud,Thu Apr 27 14:49:58 CDT 2017,U,EP4B,SI,kind of 
v77se41ki1rm4h70ohso57bcud,Thu Apr 27 14:49:58 CDT 2017,HG,EP4B,SI,Did you know that as little as one hour of tai chi can help you deal with stress?
bf878imhfmrvgbvrodccfrlqn5,Thu Apr 27 14:50:02 CDT 2017,U,EP3C,I,Having a lot of cardio 
bf878imhfmrvgbvrodccfrlqn5,Thu Apr 27 14:50:02 CDT 2017,HG,EP3C,I,Do you think you would want to do an exercise like tai chi to help take care of your heart?
2i9n25c0mhn0mc58nj50dnr1ne,Thu Apr 27 14:50:05 CDT 2017,U,EP3B,I,yes 
2i9n25c0mhn0mc58nj50dnr1ne,Thu Apr 27 14:50:05 CDT 2017,HG,EP3B,I,Having a healthy heart can add years to your life. What do you think is a good way to take care of your heart?
bf878imhfmrvgbvrodccfrlqn5,Thu Apr 27 14:50:12 CDT 2017,U,EP4A,I,Yes I di 
bf878imhfmrvgbvrodccfrlqn5,Thu Apr 27 14:50:12 CDT 2017,HG,EP4A,I,Have you ever noticed how some people get stressed out all the time? How do you take care of the stress in your life?
v77se41ki1rm4h70ohso57bcud,Thu Apr 27 14:50:16 CDT 2017,U,EP5A,SI,no  
v77se41ki1rm4h70ohso57bcud,Thu Apr 27 14:50:16 CDT 2017,HG,EP5A,SI,Some people have great memories! Others can‘t even remember what they had for breakfast. How well would you rate your memory?
v77se41ki1rm4h70ohso57bcud,Thu Apr 27 14:50:31 CDT 2017,U,EP5B,I,I have good memory 
v77se41ki1rm4h70ohso57bcud,Thu Apr 27 14:50:31 CDT 2017,HG,EP5B,I,Tai chi helps with your cognitive and memory abilities. What would you be able to do if you had a better memory?
bf878imhfmrvgbvrodccfrlqn5,Thu Apr 27 14:50:35 CDT 2017,U,EP4B,I,I usually go to the gym to remove stress 
bf878imhfmrvgbvrodccfrlqn5,Thu Apr 27 14:50:35 CDT 2017,HG,EP4B,I,Did you know that as little as one hour of tai chi can help you deal with stress?
2i9n25c0mhn0mc58nj50dnr1ne,Thu Apr 27 14:50:41 CDT 2017,U,EP3C,I,"cardio, drink lots of water, and stay away from sugar products "
2i9n25c0mhn0mc58nj50dnr1ne,Thu Apr 27 14:50:41 CDT 2017,HG,EP3C,I,Do you think you would want to do an exercise like tai chi to help take care of your heart?
bf878imhfmrvgbvrodccfrlqn5,Thu Apr 27 14:50:45 CDT 2017,U,EP5A,SI,Nope 
bf878imhfmrvgbvrodccfrlqn5,Thu Apr 27 14:50:46 CDT 2017,HG,EP5A,SI,Some people have great memories! Others can‘t even remember what they had for breakfast. How well would you rate your memory?
2i9n25c0mhn0mc58nj50dnr1ne,Thu Apr 27 14:50:55 CDT 2017,U,EP4A,I,yes 
2i9n25c0mhn0mc58nj50dnr1ne,Thu Apr 27 14:50:55 CDT 2017,HG,EP4A,I,Have you ever noticed how some people get stressed out all the time? How do you take care of the stress in your life?
v77se41ki1rm4h70ohso57bcud,Thu Apr 27 14:50:59 CDT 2017,U,EP7A,I,Remember things  
v77se41ki1rm4h70ohso57bcud,Thu Apr 27 14:50:59 CDT 2017,HG,EP7A,I,Having physical activity in your life is one great way to promote happiness and avoid depression. How happy would you say you currently are?
bf878imhfmrvgbvrodccfrlqn5,Thu Apr 27 14:51:05 CDT 2017,U,EP5B,I,"Out of 5, my memory is 4 "
bf878imhfmrvgbvrodccfrlqn5,Thu Apr 27 14:51:05 CDT 2017,HG,EP5B,I,Tai chi helps with your cognitive and memory abilities. What would you be able to do if you had a better memory?
bf878imhfmrvgbvrodccfrlqn5,Thu Apr 27 14:51:10 CDT 2017,U,EP7A,I,Yes 
bf878imhfmrvgbvrodccfrlqn5,Thu Apr 27 14:51:10 CDT 2017,HG,EP7A,I,Having physical activity in your life is one great way to promote happiness and avoid depression. How happy would you say you currently are?
v77se41ki1rm4h70ohso57bcud,Thu Apr 27 14:51:24 CDT 2017,U,EP7B,I,Average  
v77se41ki1rm4h70ohso57bcud,Thu Apr 27 14:51:24 CDT 2017,HG,EP7B,I,Practicing tai chi leads to improved happiness and a lower chance of depression. What do you think of that?
bf878imhfmrvgbvrodccfrlqn5,Thu Apr 27 14:51:30 CDT 2017,U,EP7B,I,Above average happy 
bf878imhfmrvgbvrodccfrlqn5,Thu Apr 27 14:51:30 CDT 2017,HG,EP7B,I,Practicing tai chi leads to improved happiness and a lower chance of depression. What do you think of that?
v77se41ki1rm4h70ohso57bcud,Thu Apr 27 14:51:46 CDT 2017,U,CONCLTHANKS,I,I think that is awesome  
v77se41ki1rm4h70ohso57bcud,Thu Apr 27 14:51:46 CDT 2017,HG,CONCLTHANKS,I,"Well, thanks for talking to me. Would you be interested in learning more about tai chi?"
2i9n25c0mhn0mc58nj50dnr1ne,Thu Apr 27 14:51:51 CDT 2017,U,EP4B,I,"I notice people do get stressed out, I usually exercise to get rid of it  "
2i9n25c0mhn0mc58nj50dnr1ne,Thu Apr 27 14:51:51 CDT 2017,HG,EP4B,I,Did you know that as little as one hour of tai chi can help you deal with stress?
bf878imhfmrvgbvrodccfrlqn5,Thu Apr 27 14:51:55 CDT 2017,U,CONCLTHANKS,I,That s awesome 
bf878imhfmrvgbvrodccfrlqn5,Thu Apr 27 14:51:55 CDT 2017,HG,CONCLTHANKS,I,"Well, thanks for talking to me. Would you be interested in learning more about tai chi?"
bf878imhfmrvgbvrodccfrlqn5,Thu Apr 27 14:52:09 CDT 2017,U,CONCLPRINT,SI,Nope 
bf878imhfmrvgbvrodccfrlqn5,Thu Apr 27 14:52:09 CDT 2017,HG,CONCLPRINT,SI,@END
v77se41ki1rm4h70ohso57bcud,Thu Apr 27 14:52:12 CDT 2017,U,CONCLPRINT,I,sure  
v77se41ki1rm4h70ohso57bcud,Thu Apr 27 14:52:12 CDT 2017,HG,CONCLPRINT,I,@END
2i9n25c0mhn0mc58nj50dnr1ne,Thu Apr 27 14:52:16 CDT 2017,U,RN5A,I,never knew 
2i9n25c0mhn0mc58nj50dnr1ne,Thu Apr 27 14:52:16 CDT 2017,HG,RN5A,I,Some people have trouble with all the memorization when taking exams. How would you rate your memory?
2i9n25c0mhn0mc58nj50dnr1ne,Thu Apr 27 14:52:47 CDT 2017,U,RP5B,I,Not to good  
2i9n25c0mhn0mc58nj50dnr1ne,Thu Apr 27 14:52:47 CDT 2017,HG,RP5B,I,"Tai chi actually increases blood flow to the brain, which improves cognitive and memory function. Do you think this could help you?"
2i9n25c0mhn0mc58nj50dnr1ne,Thu Apr 27 14:53:13 CDT 2017,U,RP6A,I,"Yes, I hope so  "
2i9n25c0mhn0mc58nj50dnr1ne,Thu Apr 27 14:53:13 CDT 2017,HG,RP6A,I,Even slight exercise can have huge lasting results. Did you know that people who exercise just 15 minutes a day have a 14% lower mortality rate? What are your thoughts on exercise?
2i9n25c0mhn0mc58nj50dnr1ne,Thu Apr 27 14:54:28 CDT 2017,U,RP6B,I,"I believe exercise is the most important component for an healthier life  I notice if i never exercise, i am always upset and feeling down   "
2i9n25c0mhn0mc58nj50dnr1ne,Thu Apr 27 14:54:28 CDT 2017,HG,RP6B,I,Is a tai chi exercise session something you would consider trying?
2i9n25c0mhn0mc58nj50dnr1ne,Thu Apr 27 14:54:52 CDT 2017,U,CONCLTHANKS,I,I would love to try it out    
2i9n25c0mhn0mc58nj50dnr1ne,Thu Apr 27 14:54:52 CDT 2017,HG,CONCLTHANKS,I,"Well, thanks for talking to me. Would you be interested in learning more about tai chi?"
2i9n25c0mhn0mc58nj50dnr1ne,Thu Apr 27 14:55:10 CDT 2017,U,CONCLPRINT,I,yes 
2i9n25c0mhn0mc58nj50dnr1ne,Thu Apr 27 14:55:10 CDT 2017,HG,CONCLPRINT,I,@END
ouka1mcq7k1td9ull9s2euroje,Thu Apr 27 16:32:56 CDT 2017,HG,INTRO,,"Hi, I am the health guru. How are you?"
ouka1mcq7k1td9ull9s2euroje,Thu Apr 27 16:33:04 CDT 2017,U,RP1A,I,good 
ouka1mcq7k1td9ull9s2euroje,Thu Apr 27 16:33:04 CDT 2017,HG,RP1A,I,Controlling your weight is beneficial to your health. What do you do to stay healthy?
emb12ishpr3mk0vfjj4q8phdrt,Thu Apr 27 16:33:08 CDT 2017,HG,INTRO,,"Hi, I am the health guru. How are you?"
emb12ishpr3mk0vfjj4q8phdrt,Thu Apr 27 16:33:23 CDT 2017,U,RP1A,I,I m alright  
emb12ishpr3mk0vfjj4q8phdrt,Thu Apr 27 16:33:23 CDT 2017,HG,RP1A,I,Controlling your weight is beneficial to your health. What do you do to stay healthy?
emb12ishpr3mk0vfjj4q8phdrt,Thu Apr 27 16:33:36 CDT 2017,U,EP1B,I,I walk 
emb12ishpr3mk0vfjj4q8phdrt,Thu Apr 27 16:33:36 CDT 2017,HG,EP1B,I,"Practicing tai chi promotes weight loss, keeping you in good shape. Do you want to hear more about how tai chi helps with weight loss?"
e4u74g1cnbth2uo7alh11i0ro6,Thu Apr 27 16:33:38 CDT 2017,HG,INTRO,,"Hi, I am the health guru. How are you?"
emb12ishpr3mk0vfjj4q8phdrt,Thu Apr 27 16:33:48 CDT 2017,U,EP1C,SI,Not really 
emb12ishpr3mk0vfjj4q8phdrt,Thu Apr 27 16:33:48 CDT 2017,HG,EP1C,SI,Many people make smart choices about their bodies. One preventable cause of death is obesity. How would you advise other people in this respect?
ouka1mcq7k1td9ull9s2euroje,Thu Apr 27 16:33:53 CDT 2017,U,EP1B,I,"lift weights, jog, box, try to eat healthy "
ouka1mcq7k1td9ull9s2euroje,Thu Apr 27 16:33:53 CDT 2017,HG,EP1B,I,"Practicing tai chi promotes weight loss, keeping you in good shape. Do you want to hear more about how tai chi helps with weight loss?"
ouka1mcq7k1td9ull9s2euroje,Thu Apr 27 16:34:07 CDT 2017,U,RP2A,I,yes 
ouka1mcq7k1td9ull9s2euroje,Thu Apr 27 16:34:07 CDT 2017,HG,RP2A,I,"When you consider muscular strength, do you think of yourself as strong?"
e4u74g1cnbth2uo7alh11i0ro6,Thu Apr 27 16:34:12 CDT 2017,U,RP1A,I,I m alright 
e4u74g1cnbth2uo7alh11i0ro6,Thu Apr 27 16:34:12 CDT 2017,HG,RP1A,I,Controlling your weight is beneficial to your health. What do you do to stay healthy?
ouka1mcq7k1td9ull9s2euroje,Thu Apr 27 16:34:17 CDT 2017,U,RP2B,I,somewhat 
ouka1mcq7k1td9ull9s2euroje,Thu Apr 27 16:34:17 CDT 2017,HG,RP2B,I,Many tai chi exercises help build muscle mass. You can do it from the comfort of your own home at a time that‘s convenient for you. Would you like me to tell you more about it?
ouka1mcq7k1td9ull9s2euroje,Thu Apr 27 16:34:30 CDT 2017,U,RP2C,I,sure 
ouka1mcq7k1td9ull9s2euroje,Thu Apr 27 16:34:30 CDT 2017,HG,RP2C,I,Did you know that each position in tai chi exercises your upper and lower body strength with gentle movements and positions that target muscle groups?
